w_sla,w_drop,policy,scenario,seed,mean_reward,sla_violation_rate,embb_goodput_mbps,urllc_rtt_p95_ms,guardrail_intervention_rate
2.0,0.5,static_equal,adversarial,101,0.13430304980608102,0.0,3.3909151877580483,5.526508884914903,0.0
2.0,0.5,static_equal,adversarial,102,0.1198334623007034,0.0,3.381531376091246,5.510993157443726,0.0
2.0,0.5,static_equal,burst,100,0.18944182933579856,0.0,2.638148374219868,3.375821129945088,0.0
2.0,0.5,static_equal,burst,101,0.18992301358016322,0.0,2.6683406589690977,3.4143939649152855,0.0
2.0,0.5,static_equal,burst,102,0.19062313818865442,0.0,2.661359340253915,3.3925483282844473,0.0
2.0,0.5,static_equal,ramp,100,0.2798911544442255,0.0,2.9287886320373016,2.526728700100383,0.0
2.0,0.5,static_equal,ramp,101,0.28149590832765664,0.0,2.8975205928722274,2.536807776822698,0.0
2.0,0.5,static_equal,ramp,102,0.27631844820122653,0.0,2.9018801010636865,2.537603211412665,0.0
2.0,0.5,static_equal,sawtooth,100,0.31898854253406245,0.0,3.0121610446016285,3.2987672210325774,0.0
2.0,0.5,static_equal,sawtooth,101,0.3218245021324071,0.0,2.9950740655246606,3.289924767956022,0.0
2.0,0.5,static_equal,sawtooth,102,0.3200873925462144,0.0,3.008194130571307,3.356470848367056,0.0
2.0,0.5,threshold,adversarial,100,0.1792354456288638,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
2.0,0.5,threshold,adversarial,101,0.22102819985557948,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
2.0,0.5,threshold,adversarial,102,0.20569944351801464,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
2.0,0.5,threshold,burst,100,0.13481453479031127,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
2.0,0.5,threshold,burst,101,0.13256723442299417,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
2.0,0.5,threshold,burst,102,0.13897471732827574,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
2.0,0.5,threshold,ramp,100,0.33811028034995705,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
2.0,0.5,threshold,ramp,101,0.3247431317696518,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
2.0,0.5,threshold,ramp,102,0.33509841337751,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
2.0,0.5,threshold,sawtooth,100,0.31285803586116606,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
2.0,0.5,threshold,sawtooth,101,0.3547731020879139,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
2.0,0.5,threshold,sawtooth,102,0.30972132987558765,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
2.0,0.5,linucb,adversarial,100,0.15699590306931238,0.03333333333333333,4.248745758015601,4.934779452020456,0.13333333333333333
2.0,0.5,linucb,adversarial,101,0.1190667711913502,0.02962962962962963,3.9677445000727483,5.747865341581024,0.12222222222222222
2.0,0.5,linucb,adversarial,102,0.14794414154927768,0.037037037037037035,4.391339208088116,5.132912593830846,0.15925925925925927
2.0,0.5,linucb,burst,100,0.16392478134355187,0.007407407407407408,2.7540026018462394,5.2132213272937316,0.037037037037037035
2.0,0.5,linucb,burst,101,0.16772994900141397,0.003703703703703704,2.7451699922355117,5.206773989086176,0.040740740740740744
2.0,0.5,linucb,burst,102,0.16874033163420762,0.003703703703703704,2.7662126252816823,5.249361191871686,0.14074074074074075
2.0,0.5,linucb,ramp,100,0.31826630591166855,0.003703703703703704,3.3147439600280224,4.178816026879354,0.02962962962962963
2.0,0.5,linucb,ramp,101,0.32585201298757843,0.0,3.3064165878313507,4.300644642551412,0.05185185185185185
2.0,0.5,linucb,ramp,102,0.318696321976633,0.0,3.323208195317758,5.318713351314842,0.17777777777777778
2.0,0.5,linucb,sawtooth,100,0.3410134257790504,0.007407407407407408,3.452973672113429,5.199581408388526,0.13703703703703704
2.0,0.5,linucb,sawtooth,101,0.34258821747826906,0.007407407407407408,3.38495759511044,5.101900775045728,0.07037037037037037
2.0,0.5,linucb,sawtooth,102,0.34213834312181224,0.007407407407407408,3.4238571420184543,5.237523143059044,0.03333333333333333
2.0,1.0,static_safe,adversarial,100,-0.3890552896813632,0.0,2.0,3.2009041157100344,0.0
2.0,1.0,static_safe,adversarial,101,-0.3911359495295198,0.0,2.0,3.013786333761693,0.0
2.0,1.0,static_safe,adversarial,102,-0.42108144315106927,0.0,2.0,2.9657279839046975,0.0
2.0,1.0,static_safe,burst,100,-0.11741002776934316,0.0,1.9702268035342274,2.0,0.0
2.0,1.0,static_safe,burst,101,-0.12117423798209423,0.0,1.9833226062358258,2.0,0.0
2.0,1.0,static_safe,burst,102,-0.11780578795772896,0.0,1.9830109600958732,2.0,0.0
2.0,1.0,static_safe,ramp,100,-0.050246479410348564,0.0,1.84938778204917,2.0,0.0
2.0,1.0,static_safe,ramp,101,-0.039974934492798715,0.0,1.8436361776096581,2.0,0.0
2.0,1.0,static_safe,ramp,102,-0.05054092963359098,0.0,1.8448302751377692,2.0,0.0
2.0,1.0,static_safe,sawtooth,100,0.0309342265227904,0.0,1.9922297255918575,2.0,0.0
2.0,1.0,static_safe,sawtooth,101,0.04149186635626619,0.0,1.9941276136904849,2.0,0.0
2.0,1.0,static_safe,sawtooth,102,0.03627601628780808,0.0,1.9980622480420578,2.0,0.0
2.0,1.0,static_equal,adversarial,100,-0.14304616317108804,0.0,3.395242005285787,5.68241230099818,0.0
2.0,1.0,static_equal,adversarial,101,-0.14467472797169675,0.0,3.3909151877580483,5.526508884914903,0.0
2.0,1.0,static_equal,adversarial,102,-0.1753287599215188,0.0,3.381531376091246,5.510993157443726,0.0
2.0,1.0,static_equal,burst,100,0.0013462737802429879,0.0,2.638148374219868,3.375821129945088,0.0
2.0,1.0,static_equal,burst,101,0.002336346913496587,0.0,2.6683406589690977,3.4143939649152855,0.0
2.0,1.0,static_equal,burst,102,0.0034742492997655657,0.0,2.661359340253915,3.3925483282844473,0.0
2.0,1.0,static_equal,ramp,100,0.16494893222200335,0.0,2.9287886320373016,2.526728700100383,0.0
2.0,1.0,static_equal,ramp,101,0.16880924166098993,0.0,2.8975205928722274,2.536807776822698,0.0
2.0,1.0,static_equal,ramp,102,0.15925400375678206,0.0,2.9018801010636865,2.537603211412665,0.0
2.0,1.0,static_equal,sawtooth,100,0.2331707647562847,0.0,3.0121610446016285,3.2987672210325774,0.0
2.0,1.0,static_equal,sawtooth,101,0.2378956132435182,0.0,2.9950740655246606,3.289924767956022,0.0
2.0,1.0,static_equal,sawtooth,102,0.23543183699065884,0.0,3.008194130571307,3.356470848367056,0.0
2.0,1.0,threshold,adversarial,100,-0.03837788770446953,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
2.0,1.0,threshold,adversarial,101,0.00783708874446839,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
2.0,1.0,threshold,adversarial,102,-0.022113889815318675,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
2.0,1.0,threshold,burst,100,-0.05344546520968874,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
2.0,1.0,threshold,burst,101,-0.05557054335478357,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
2.0,1.0,threshold,burst,102,-0.047134171560613114,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
2.0,1.0,threshold,ramp,100,0.2430325025721793,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
2.0,1.0,threshold,ramp,101,0.22902313176965178,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
2.0,1.0,threshold,ramp,102,0.23644285782195448,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
2.0,1.0,threshold,sawtooth,100,0.24630470252783274,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
2.0,1.0,threshold,sawtooth,101,0.29009754653235836,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
2.0,1.0,threshold,sawtooth,102,0.24436355209780988,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
2.0,1.0,linucb,adversarial,100,-0.10421342338389582,0.037037037037037035,4.269457656726452,5.420149135677118,0.15185185185185185
2.0,1.0,linucb,adversarial,101,-0.09148391442645759,0.040740740740740744,4.3111801187256775,5.3417903875485475,0.16666666666666666
2.0,1.0,linucb,adversarial,102,-0.06968150639790756,0.040740740740740744,4.687716880340751,5.2193244351045776,0.16296296296296298
2.0,1.0,linucb,burst,100,-0.02319673798678823,0.007407407407407408,2.817414201505751,5.257591477019625,0.10740740740740741
2.0,1.0,linucb,burst,101,-0.025172517532711776,0.007407407407407408,2.785597868100644,5.256133028821166,0.037037037037037035
2.0,1.0,linucb,burst,102,-0.037854042758931346,0.011111111111111112,2.7709367294802285,5.2386175126973935,0.04814814814814815
2.0,1.0,linucb,ramp,100,0.23466861809592296,0.0,3.3391587481895963,4.163890636010098,0.007407407407407408
2.0,1.0,linucb,ramp,101,0.22234760165681394,0.003703703703703704,3.3252952400360507,5.189114410120675,0.05185185185185185
2.0,1.0,linucb,ramp,102,0.2116777449100429,0.0,3.2934838065667775,4.943248793886663,0.08518518518518518
2.0,1.0,linucb,sawtooth,100,0.2597819653199459,0.011111111111111112,3.4193227892031866,5.211409199176608,0.11481481481481481
2.0,1.0,linucb,sawtooth,101,0.2743228301602171,0.007407407407407408,3.3946125307587076,5.141889658444971,0.05555555555555555
2.0,1.0,linucb,sawtooth,102,0.27216206375652674,0.007407407407407408,3.4253171986210007,5.287659415520095,0.044444444444444446
4.0,0.0,static_safe,adversarial,100,0.30307359920752563,0.0,2.0,3.2009041157100344,0.0
4.0,0.0,static_safe,adversarial,101,0.30112182824825795,0.0,2.0,3.013786333761693,0.0
4.0,0.0,static_safe,adversarial,102,0.30174077907115293,0.0,2.0,2.9657279839046975,0.0
4.0,0.0,static_safe,burst,100,0.3142077500084346,0.0,1.9702268035342274,2.0,0.0
4.0,0.0,static_safe,burst,101,0.31214131757346136,0.0,1.9833226062358258,2.0,0.0
4.0,0.0,static_safe,burst,102,0.3132875453756044,0.0,1.9830109600958732,2.0,0.0
4.0,0.0,static_safe,ramp,100,0.28705129836742915,0.0,1.84938778204917,2.0,0.0
4.0,0.0,static_safe,ramp,101,0.2892517321738679,0.0,1.8436361776096581,2.0,0.0
4.0,0.0,static_safe,ramp,102,0.28805018147752015,0.0,1.8448302751377692,2.0,0.0
4.0,0.0,static_safe,sawtooth,100,0.3032142265227904,0.0,1.9922297255918575,2.0,0.0
4.0,0.0,static_safe,sawtooth,101,0.3064963108007106,0.0,1.9941276136904849,2.0,0.0
4.0,0.0,static_safe,sawtooth,102,0.30439157184336363,0.0,1.9980622480420578,2.0,0.0
4.0,0.0,static_equal,adversarial,100,0.38409323715092974,0.0,3.395242005285787,5.68241230099818,0.0
4.0,0.0,static_equal,adversarial,101,0.3877845686665895,0.0,3.3909151877580483,5.526508884914903,0.0
4.0,0.0,static_equal,adversarial,102,0.3917933455298774,0.0,3.381531376091246,5.510993157443726,0.0
4.0,0.0,static_equal,burst,100,0.3775373848913541,0.0,2.638148374219868,3.375821129945088,0.0
4.0,0.0,static_equal,burst,101,0.3775096802468299,0.0,2.6683406589690977,3.4143939649152855,0.0
4.0,0.0,static_equal,burst,102,0.3777720270775433,0.0,2.661359340253915,3.3925483282844473,0.0
4.0,0.0,static_equal,ramp,100,0.3948333766664478,0.0,2.9287886320373016,2.526728700100383,0.0
4.0,0.0,static_equal,ramp,101,0.3941825749943233,0.0,2.8975205928722274,2.536807776822698,0.0
4.0,0.0,static_equal,ramp,102,0.39338289264567095,0.0,2.9018801010636865,2.537603211412665,0.0
4.0,0.0,static_equal,sawtooth,100,0.4048063203118402,0.0,3.0121610446016285,3.2987672210325774,0.0
4.0,0.0,static_equal,sawtooth,101,0.405753391021296,0.0,2.9950740655246606,3.289924767956022,0.0
4.0,0.0,static_equal,sawtooth,102,0.40474294810177,0.0,3.008194130571307,3.356470848367056,0.0
4.0,0.0,threshold,adversarial,100,0.2783918679103593,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
4.0,0.0,threshold,adversarial,101,0.33904226213579064,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
4.0,0.0,threshold,adversarial,102,0.33742960830517776,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
4.0,0.0,threshold,burst,100,0.28885180162969676,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
4.0,0.0,threshold,burst,101,0.28546258486056403,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
4.0,0.0,threshold,burst,102,0.2919158770675891,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
4.0,0.0,threshold,ramp,100,0.4266680537074994,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
4.0,0.0,threshold,ramp,101,0.413203520141828,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
4.0,0.0,threshold,ramp,102,0.4306306723454931,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
4.0,0.0,threshold,sawtooth,100,0.3443961871297758,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
4.0,0.0,threshold,sawtooth,101,0.39811552795777283,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
4.0,0.0,threshold,sawtooth,102,0.3341006870469744,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
4.0,0.0,linucb,adversarial,100,0.3270602099230057,0.018518518518518517,3.5989591091882875,5.274860450384337,0.06296296296296296
4.0,0.0,linucb,adversarial,101,0.3269295721502902,0.018518518518518517,3.6183921642591863,5.2423948654259105,0.12222222222222222
4.0,0.0,linucb,adversarial,102,0.3006395333066554,0.018518518518518517,3.306336366703519,5.280212513980106,0.06666666666666667
4.0,0.0,linucb,burst,100,0.35950585407223423,0.0,2.711289174061723,5.183004236249556,0.0
4.0,0.0,linucb,burst,101,0.3449204089738287,0.003703703703703704,2.695778239021751,5.124642587918292,0.014814814814814815
4.0,0.0,linucb,burst,102,0.3600817946646905,0.0,2.718479979988065,5.103647179645521,0.025925925925925925
4.0,0.0,linucb,ramp,100,0.41795738558384504,0.003703703703703704,3.3279940051687453,4.146532512968658,0.018518518518518517
4.0,0.0,linucb,ramp,101,0.4311430921173391,0.0,3.3139687195574408,4.17305257864053,0.007407407407407408
4.0,0.0,linucb,ramp,102,0.431644741636646,0.0,3.3266289945762786,4.142665016608126,0.0
4.0,0.0,linucb,sawtooth,100,0.40487329206693495,0.003703703703703704,3.4052963171275925,5.097666205345004,0.037037037037037035
4.0,0.0,linucb,sawtooth,101,0.4120277074157954,0.003703703703703704,3.382267227949115,5.021774891754779,0.022222222222222223
4.0,0.0,linucb,sawtooth,102,0.3993121656756194,0.003703703703703704,3.385475653719959,5.2094257102766655,0.037037037037037035
4.0,0.5,static_safe,adversarial,100,-0.04299084523691879,0.0,2.0,3.2009041157100344,0.0
4.0,0.5,static_safe,adversarial,101,-0.04500706064063098,0.0,2.0,3.013786333761693,0.0
4.0,0.5,static_safe,adversarial,102,-0.05967033203995815,0.0,2.0,2.9657279839046975,0.0
4.0,0.5,static_safe,burst,100,0.09839886111954572,0.0,1.9702268035342274,2.0,0.0
4.0,0.5,static_safe,burst,101,0.09548353979568355,0.0,1.9833226062358258,2.0,0.0
4.0,0.5,static_safe,burst,102,0.0977408787089377,0.0,1.9830109600958732,2.0,0.0
4.0,0.5,static_safe,ramp,100,0.11840240947854032,0.0,1.84938778204917,2.0,0.0
4.0,0.5,static_safe,ramp,101,0.12463839884053461,0.0,1.8436361776096581,2.0,0.0
4.0,0.5,static_safe,ramp,102,0.11875462592196458,0.0,1.8448302751377692,2.0,0.0
4.0,0.5,static_safe,sawtooth,100,0.1670742265227904,0.0,1.9922297255918575,2.0,0.0
4.0,0.5,static_safe,sawtooth,101,0.17399408857848844,0.0,1.9941276136904849,2.0,0.0
4.0,0.5,static_safe,sawtooth,102,0.17033379406558585,0.0,1.9980622480420578,2.0,0.0
4.0,0.5,static_equal,adversarial,100,0.10614434826204087,0.0,3.395242005285787,5.68241230099818,0.0
4.0,0.5,static_equal,adversarial,101,0.10880679088881172,0.0,3.3909151877580483,5.526508884914903,0.0
4.0,0.5,static_equal,adversarial,102,0.0966311233076552,0.0,3.381531376091246,5.510993157443726,0.0
4.0,0.5,static_equal,burst,100,0.18944182933579856,0.0,2.638148374219868,3.375821129945088,0.0
4.0,0.5,static_equal,burst,101,0.18992301358016322,0.0,2.6683406589690977,3.4143939649152855,0.0
4.0,0.5,static_equal,burst,102,0.19062313818865442,0.0,2.661359340253915,3.3925483282844473,0.0
4.0,0.5,static_equal,ramp,100,0.2798911544442255,0.0,2.9287886320373016,2.526728700100383,0.0
4.0,0.5,static_equal,ramp,101,0.28149590832765664,0.0,2.8975205928722274,2.536807776822698,0.0
4.0,0.5,static_equal,ramp,102,0.27631844820122653,0.0,2.9018801010636865,2.537603211412665,0.0
4.0,0.5,static_equal,sawtooth,100,0.31898854253406245,0.0,3.0121610446016285,3.2987672210325774,0.0
4.0,0.5,static_equal,sawtooth,101,0.3218245021324071,0.0,2.9950740655246606,3.289924767956022,0.0
4.0,0.5,static_equal,sawtooth,102,0.3200873925462144,0.0,3.008194130571307,3.356470848367056,0.0
4.0,0.5,threshold,adversarial,100,0.06077853457702597,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
4.0,0.5,threshold,adversarial,101,0.12585115102467953,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
4.0,0.5,threshold,adversarial,102,0.10961627497184444,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
4.0,0.5,threshold,burst,100,0.10059180162969682,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
4.0,0.5,threshold,burst,101,0.09732480708278624,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
4.0,0.5,threshold,burst,102,0.10580698817870021,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
4.0,0.5,threshold,ramp,100,0.3315902759297216,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
4.0,0.5,threshold,ramp,101,0.31748352014182796,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
4.0,0.5,threshold,ramp,102,0.3319751167899376,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
4.0,0.5,threshold,sawtooth,100,0.2778428537964425,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
4.0,0.5,threshold,sawtooth,101,0.3334399724022173,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
4.0,0.5,threshold,sawtooth,102,0.2687429092691966,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
4.0,0.5,linucb,adversarial,100,0.10219363776135347,0.022222222222222223,3.9877199294909653,5.181911552429145,0.08148148148148149
4.0,0.5,linucb,adversarial,101,0.03855117007303139,0.025925925925925925,3.734315109232805,5.595068060637136,0.10740740740740741
4.0,0.5,linucb,adversarial,102,0.0575327719673193,0.025925925925925925,3.803713492808005,5.254704846557154,0.0962962962962963
4.0,0.5,linucb,burst,100,0.1446175704831374,0.007407407407407408,2.7186671534008577,5.212479421995644,0.037037037037037035
4.0,0.5,linucb,burst,101,0.1543153157644639,0.003703703703703704,2.725345721905186,5.1849691639834425,0.022222222222222223
4.0,0.5,linucb,burst,102,0.15774814981708665,0.003703703703703704,2.706036049901106,5.114378927838921,0.014814814814814815
4.0,0.5,linucb,ramp,100,0.3139677271115525,0.003703703703703704,3.316438991458333,4.153589308148372,0.018518518518518517
4.0,0.5,linucb,ramp,101,0.33039275838315585,0.0,3.3110443114705466,4.17472960038135,0.007407407407407408
4.0,0.5,linucb,ramp,102,0.3256589326165618,0.0,3.315850103465197,4.159450753080849,0.007407407407407408
4.0,0.5,linucb,sawtooth,100,0.313786662238896,0.011111111111111112,3.4223173770920194,5.135194248718839,0.1037037037037037
4.0,0.5,linucb,sawtooth,101,0.33736537308986364,0.003703703703703704,3.381295953249955,5.0794021689672855,0.05185185185185185
4.0,0.5,linucb,sawtooth,102,0.32102626182115424,0.007407407407407408,3.3978701334948362,5.2094257102766655,0.03333333333333333
4.0,1.0,static_safe,adversarial,100,-0.3890552896813632,0.0,2.0,3.2009041157100344,0.0
4.0,1.0,static_safe,adversarial,101,-0.3911359495295198,0.0,2.0,3.013786333761693,0.0
4.0,1.0,static_safe,adversarial,102,-0.42108144315106927,0.0,2.0,2.9657279839046975,0.0
4.0,1.0,static_safe,burst,100,-0.11741002776934316,0.0,1.9702268035342274,2.0,0.0
4.0,1.0,static_safe,burst,101,-0.12117423798209423,0.0,1.9833226062358258,2.0,0.0
4.0,1.0,static_safe,burst,102,-0.11780578795772896,0.0,1.9830109600958732,2.0,0.0
4.0,1.0,static_safe,ramp,100,-0.050246479410348564,0.0,1.84938778204917,2.0,0.0
4.0,1.0,static_safe,ramp,101,-0.039974934492798715,0.0,1.8436361776096581,2.0,0.0
4.0,1.0,static_safe,ramp,102,-0.05054092963359098,0.0,1.8448302751377692,2.0,0.0
4.0,1.0,static_safe,sawtooth,100,0.0309342265227904,0.0,1.9922297255918575,2.0,0.0
4.0,1.0,static_safe,sawtooth,101,0.04149186635626619,0.0,1.9941276136904849,2.0,0.0
4.0,1.0,static_safe,sawtooth,102,0.03627601628780808,0.0,1.9980622480420578,2.0,0.0
4.0,1.0,static_equal,adversarial,100,-0.171804540626848,0.0,3.395242005285787,5.68241230099818,0.0
4.0,1.0,static_equal,adversarial,101,-0.17017098688896606,0.0,3.3909151877580483,5.526508884914903,0.0
4.0,1.0,static_equal,adversarial,102,-0.198531098914567,0.0,3.381531376091246,5.510993157443726,0.0
4.0,1.0,static_equal,burst,100,0.0013462737802429879,0.0,2.638148374219868,3.375821129945088,0.0
4.0,1.0,static_equal,burst,101,0.002336346913496587,0.0,2.6683406589690977,3.4143939649152855,0.0
4.0,1.0,static_equal,burst,102,0.0034742492997655657,0.0,2.661359340253915,3.3925483282844473,0.0
4.0,1.0,static_equal,ramp,100,0.16494893222200335,0.0,2.9287886320373016,2.526728700100383,0.0
4.0,1.0,static_equal,ramp,101,0.16880924166098993,0.0,2.8975205928722274,2.536807776822698,0.0
4.0,1.0,static_equal,ramp,102,0.15925400375678206,0.0,2.9018801010636865,2.537603211412665,0.0
4.0,1.0,static_equal,sawtooth,100,0.2331707647562847,0.0,3.0121610446016285,3.2987672210325774,0.0
4.0,1.0,static_equal,sawtooth,101,0.2378956132435182,0.0,2.9950740655246606,3.289924767956022,0.0
4.0,1.0,static_equal,sawtooth,102,0.23543183699065884,0.0,3.008194130571307,3.356470848367056,0.0
4.0,1.0,threshold,adversarial,100,-0.15683479875630735,0.03333333333333333,4.8832488991682705,3.8319866141594794,0.040740740740740744
4.0,1.0,threshold,adversarial,101,-0.08733996008643156,0.02962962962962963,4.967442341304454,4.624337027824596,0.02962962962962963
4.0,1.0,threshold,adversarial,102,-0.11819705836148889,0.02962962962962963,4.957057590422353,3.8162045194398626,0.02962962962962963
4.0,1.0,threshold,burst,100,-0.08766819837030318,0.014814814814814815,2.7736888799912043,5.247695647402504,0.037037037037037035
4.0,1.0,threshold,burst,101,-0.09081297069499152,0.014814814814814815,2.788924174004335,5.265976613934069,0.037037037037037035
4.0,1.0,threshold,burst,102,-0.08030190071018868,0.014814814814814815,2.796853762684271,5.328117909824268,0.044444444444444446
4.0,1.0,threshold,ramp,100,0.23651249815194383,0.0,3.3999737342753846,4.214598528794499,0.037037037037037035
4.0,1.0,threshold,ramp,101,0.22176352014182796,0.003703703703703704,3.3375831689658244,4.198676597750054,0.03333333333333333
4.0,1.0,threshold,ramp,102,0.23331956123438202,0.0,3.3654325221508907,4.1903288488059856,0.02962962962962963
4.0,1.0,threshold,sawtooth,100,0.21128952046310917,0.018518518518518517,3.5135522107160293,5.300167895106024,0.08888888888888889
4.0,1.0,threshold,sawtooth,101,0.2687644168466617,0.007407407407407408,3.542093561839008,5.234362730394207,0.08148148148148149
4.0,1.0,threshold,sawtooth,102,0.2033851314914188,0.018518518518518517,3.5335246483879126,5.409917894466877,0.09259259259259259
4.0,1.0,linucb,adversarial,100,-0.24586727033280473,0.025925925925925925,3.6764796110979994,5.469642671256245,0.11851851851851852
4.0,1.0,linucb,adversarial,101,-0.18184509914798624,0.02962962962962963,4.03446655076766,5.696730963115651,0.12222222222222222
4.0,1.0,linucb,adversarial,102,-0.12811606215919777,0.03333333333333333,4.577776909682189,5.01242727003067,0.13333333333333333
4.0,1.0,linucb,burst,100,-0.012104449919581367,0.0,2.770189039696577,5.244267680894759,0.0
4.0,1.0,linucb,burst,101,-0.03652092168867067,0.003703703703703704,2.7775467369766553,5.270496170379289,0.014814814814814815
4.0,1.0,linucb,burst,102,-0.06150948894037252,0.011111111111111112,2.749745034099404,5.219111030186867,0.05185185185185185
4.0,1.0,linucb,ramp,100,0.2338185903427221,0.0,3.334665261973994,4.146532512968658,0.0
4.0,1.0,linucb,ramp,101,0.22252387164182424,0.0,3.2986552372108946,4.2052511247589095,0.022222222222222223
4.0,1.0,linucb,ramp,102,0.20058090888750998,0.003703703703703704,3.264324027700367,4.195693427164236,0.037037037037037035
4.0,1.0,linucb,sawtooth,100,0.253596591612405,0.007407407407407408,3.438077074101479,5.1929936084750965,0.13703703703703704
4.0,1.0,linucb,sawtooth,101,0.2664218555912512,0.003703703703703704,3.3926479107079923,5.117647898663521,0.044444444444444446
4.0,1.0,linucb,sawtooth,102,0.24642042750161375,0.011111111111111112,3.422969560723424,5.229480755017001,0.044444444444444446
